 98CACA001.VUU    .2000000E+00  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 98CACA001.VUU    .2000000E+00  8
 97CACA400.VUU    .7999992E+02  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 97CACA400.VUU    .7999992E+02  8
 95CACA400.VUU   -.9990000E+03  8
  98   5  45   1
 98   80     0  .2000000E+01
 98       0       0       0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   .19679E+01   .24778E+01   .34965E+01   .0006   .0979  -.4524  .9380 2  -1  0
   .29719E+01   .19614E+01   .52550E+01   .1511  -.0396  -.4605  .9380 2  -1  0
   .65178E+00  -.10217E+01   .41319E+01   .0169  -.0103  -.6811  .9380 2  -1  0
  -.31008E-02  -.24192E+01   .50502E+01   .1181   .0470  -.4633  .9380 2  -1  0
   .20665E+01   .23587E+01   .49406E+01   .0041   .0471  -.6113  .9380 2  -1  0
   .73497E+00  -.13998E+00   .94233E+00  -.1018  -.0333  -.5817  .9380 2  -1  0
  -.24181E+01  -.68365E+00   .31904E+01  -.1280   .0037  -.4728  .9380 2  -1  0
   .28522E+00   .84687E+00   .13818E+01   .0404  -.0662  -.6718  .9380 2  -1  0
