0.02     18.16033 
0.12     20.49421 
0.22     29.31147 
0.32     38.04552 
0.42     40.45007 
0.52     39.36973 
0.62     36.26623 
0.72     31.47401 
0.82     25.01438 
0.92     17.42623 
1.02     10.14109 
1.12      4.52790 
1.22      1.05097 
1.32     -0.03990 
1.42     -2.37492 
1.52     -8.20065 
1.62    -16.04952 
1.72    -24.14585 
1.82    -31.53470 
1.92    -37.64723 
2.02    -42.52161 
2.12    -46.50345 
2.22    -49.90923 
2.32    -52.86287 
2.42    -55.53584 
2.52    -57.85035 
2.62    -59.58615 
2.72    -60.48138 
2.82    -60.69029 
2.92    -60.38334 
3.02    -59.71345 
3.12    -58.86763 
3.22    -58.38808 
3.32    -57.04608 
3.42    -55.36512 
3.52    -53.47926 
3.62    -51.44563 
3.72    -49.66525 
3.82    -47.31751 
3.92    -44.01804 
