0.02     19.41711 
0.12     18.87444 
0.22     20.53993 
0.32     21.91928 
0.42     22.00379 
0.52     20.58146 
0.62     17.70619 
0.72     13.82518 
0.82      9.67329 
0.92      5.97887 
1.02      3.11888 
1.12      1.17301 
1.22      0.15307 
1.32     -0.10712 
1.42     -1.08915 
1.52     -2.90338 
1.62     -4.97159 
1.72     -6.79039 
1.82     -8.27059 
1.92     -9.47456 
2.02    -10.46445 
2.12    -11.28397 
2.22    -11.97259 
2.32    -12.56529 
2.42    -13.07548 
2.52    -13.50182 
2.62    -13.83341 
2.72    -14.09915 
2.82    -14.24229 
2.92    -14.28061 
3.02    -14.20215 
3.12    -14.00390 
3.22    -13.70937 
3.32    -13.31214 
3.42    -12.81047 
3.52    -12.25816 
3.62    -11.65133 
3.72    -10.98481 
3.82    -10.26610 
3.92     -9.45244 
