0.02     26.19605 
0.12     28.63197 
0.22     33.36917 
0.32     37.41371 
0.42     38.97329 
0.52     38.80970 
0.62     37.14617 
0.72     34.01256 
0.82     29.50921 
0.92     23.94831 
1.02     17.89466 
1.12     12.10845 
1.22      7.23428 
1.32      3.55559 
1.42      1.16112 
1.52      0.06692 
1.62     -0.33201 
1.72     -1.96991 
1.82     -4.81641 
1.92     -8.41299 
2.02    -12.17895 
2.12    -15.72580 
2.22    -18.86691 
2.32    -21.56779 
2.42    -23.84557 
2.52    -25.75127 
2.62    -27.32932 
2.72    -28.62423 
2.82    -29.66261 
2.92    -30.48370 
3.02    -31.06877 
3.12    -31.45107 
3.22    -31.54510 
3.32    -31.40285 
3.42    -30.91577 
3.52    -30.16403 
3.62    -29.11552 
3.72    -27.82605 
3.82    -26.36272 
3.92    -24.80189 
