0.02      8.51666 
0.12      7.10264 
0.22      5.47032 
0.32      3.93391 
0.42      2.59078 
0.52      1.44022 
0.62      0.50616 
0.72      0.01258 
0.82     -0.33235 
0.92     -1.50616 
1.02     -2.96990 
1.12     -4.12300 
1.22     -4.92997 
1.32     -5.49363 
1.42     -5.91191 
1.52     -6.24163 
1.62     -6.51254 
1.72     -6.73729 
1.82     -6.92143 
1.92     -7.05897 
2.02     -7.16283 
2.12     -7.21621 
2.22     -7.22545 
2.32     -7.19086 
2.42     -7.11561 
2.52     -7.00191 
2.62     -6.85555 
2.72     -6.67951 
2.82     -6.47815 
2.92     -6.25482 
3.02     -6.01249 
3.12     -5.75768 
3.22     -5.48648 
3.32     -5.19763 
3.42     -4.90075 
3.52     -4.59270 
3.62     -4.27853 
3.72     -3.96159 
3.82     -3.64566 
3.92     -3.35338 
