0.02     12.31295 
0.12     12.99073 
0.22     11.29577 
0.32      8.72057 
0.42      6.20420 
0.52      4.11441 
0.62      2.45913 
0.72      1.17146 
0.82      0.27052 
0.92     -0.02352 
1.02     -0.80668 
1.12     -2.74888 
1.22     -5.19566 
1.32     -7.34276 
1.42     -9.01651 
1.52    -10.30613 
1.62    -11.30701 
1.72    -12.09269 
1.82    -12.73905 
1.92    -13.28025 
2.02    -13.74108 
2.12    -14.11916 
2.22    -14.41750 
2.32    -14.62794 
2.42    -14.74606 
2.52    -14.75270 
2.62    -14.68212 
2.72    -14.51366 
2.82    -14.25693 
2.92    -13.91470 
3.02    -13.49866 
3.12    -13.02638 
3.22    -12.50076 
3.32    -11.93082 
3.42    -11.32638 
3.52    -10.67256 
3.62     -9.98371 
3.72     -9.27675 
3.82     -8.54270 
3.92     -7.82354 
