0.020  -55.24446
0.120  -54.78446
0.220  -53.66755
0.320  -51.89573
0.420  -49.47218
0.520  -46.40181
0.620  -42.69170
0.720  -38.35168
0.820  -33.39509
0.920  -27.83936
1.020  -21.70647
1.120  -15.02292
1.220   -7.81911
1.320   -0.12804
1.420    8.01631
1.520   16.58063
1.620   25.53350
1.720   34.84601
1.820   44.49172
1.920   54.44626
2.020   64.68685
2.120   75.19194
2.220   85.94123
2.320   96.91604
2.420  108.09999
2.520  119.47999
2.620  131.04729
2.720  142.79858
2.820  154.73695
2.920  166.87249
3.020  179.22263
3.120  191.81182
3.220  204.67073
3.320  217.83485
3.420  231.34267
3.520  245.23350
3.620  259.54528
3.720  274.31257
3.820  289.56501
3.920  305.32639
