0.02    -11.95314 
0.12    -11.96272 
0.22    -12.14701 
0.32    -12.42599 
0.42    -12.86836 
0.52    -13.52458 
0.62    -14.40854 
0.72    -15.32057 
0.82    -15.85676 
0.92    -15.69472 
1.02    -14.92770 
1.12    -13.91620 
1.22    -12.84823 
1.32    -11.81163 
1.42    -10.81891 
1.52     -9.86160 
1.62     -8.92778 
1.72     -8.02435 
1.82     -7.15626 
1.92     -6.31566 
2.02     -5.50564 
2.12     -4.73655 
2.22     -4.01189 
2.32     -3.33755 
2.42     -2.71557 
2.52     -2.13929 
2.62     -1.62184 
2.72     -1.14652 
2.82     -0.71025 
2.92     -0.32336 
3.02      0.01616 
3.12      0.32486 
3.22      0.60727 
3.32      0.84765 
3.42      1.06142 
3.52      1.24381 
3.62      1.39079 
3.72      1.50750 
3.82      1.59617 
3.92      1.64672 
