0.02    -34.89844 
0.12    -26.66192 
0.22    -18.68417 
0.32    -14.54364 
0.42    -12.47929 
0.52    -11.67242 
0.62    -11.68141 
0.72    -12.25749 
0.82    -13.28274 
0.92    -14.71935 
1.02    -16.57158 
1.12    -18.84236 
1.22    -21.38872 
1.32    -23.79111 
1.42    -25.40512 
1.52    -25.87017 
1.62    -25.33559 
1.72    -24.15323 
1.82    -22.63394 
1.92    -20.95701 
2.02    -19.22098 
2.12    -17.48538 
2.22    -15.79851 
2.32    -14.15126 
2.42    -12.52406 
2.52    -10.93213 
2.62     -9.36764 
2.72     -7.81073 
2.82     -6.28029 
2.92     -4.81853 
3.02     -3.40812 
3.12     -2.06711 
3.22     -0.81884 
3.32      0.27113 
3.42      1.24445 
3.52      2.06807 
3.62      2.76535 
3.72      3.37343 
3.82      3.90372 
3.92      4.44852 
