0.02     12.26308 
0.12     14.08120 
0.22     16.24121 
0.32     15.29147 
0.42     12.19868 
0.52      8.20846 
0.62      4.87877 
0.72      2.62708 
0.82      1.08074 
0.92      0.16475 
1.02     -0.10735 
1.12     -1.24481 
1.22     -3.36730 
1.32     -5.57175 
1.42     -7.34674 
1.52     -8.69999 
1.62     -9.74610 
1.72    -10.56846 
1.82    -11.24898 
1.92    -11.84064 
2.02    -12.35699 
2.12    -12.79362 
2.22    -13.16715 
2.32    -13.43441 
2.42    -13.61304 
2.52    -13.69590 
2.62    -13.68546 
2.72    -13.57566 
2.82    -13.38308 
2.92    -13.11609 
3.02    -12.78157 
3.12    -12.39178 
3.22    -11.94537 
3.32    -11.45795 
3.42    -10.92314 
3.52    -10.33225 
3.62     -9.70320 
3.72     -9.03508 
3.82     -8.34325 
3.92     -7.67976 
