0.02      3.54486 
0.12      2.90465 
0.22      2.16267 
0.32      1.44474 
0.42      0.75565 
0.52      0.20180 
0.62     -0.00710 
0.72     -0.47304 
0.82     -1.70111 
0.92     -3.31363 
1.02     -4.70676 
1.12     -5.74679 
1.22     -6.48462 
1.32     -7.01185 
1.42     -7.40978 
1.52     -7.72327 
1.62     -7.97002 
1.72     -8.16165 
1.82     -8.30552 
1.92     -8.39320 
2.02     -8.43209 
2.12     -8.41769 
2.22     -8.35542 
2.32     -8.24661 
2.42     -8.09974 
2.52     -7.91285 
2.62     -7.70143 
2.72     -7.46306 
2.82     -7.19458 
2.92     -6.92370 
3.02     -6.62897 
3.12     -6.31962 
3.22     -5.99603 
3.32     -5.65814 
3.42     -5.30383 
3.52     -4.94470 
3.62     -4.57641 
3.72     -4.21100 
3.82     -3.85846 
3.92     -3.51819 
