0.020  -55.82765
0.120  -55.29726
0.220  -54.01036
0.320  -51.96963
0.420  -49.17946
0.520  -45.64619
0.620  -41.37856
0.720  -36.38837
0.820  -30.69068
0.920  -24.30492
1.020  -17.25549
1.120   -9.57269
1.220   -1.29335
1.320    7.53888
1.420   16.87393
1.520   26.65638
1.620   36.82726
1.720   47.32624
1.820   58.09386
1.920   69.07366
2.020   80.21392
2.120   91.46902
2.220  102.80040
2.320  114.17733
2.420  125.57780
2.520  136.98943
2.620  148.41033
2.720  159.84982
2.820  171.32864
2.920  182.87843
3.020  194.54052
3.120  206.36382
3.220  218.40209
3.320  230.71079
3.420  243.34403
3.520  256.35188
3.620  269.77841
3.720  283.66080
3.820  298.02920
3.920  312.90742
