0.02    -36.30641 
0.12    -34.97795 
0.22    -31.40448 
0.32    -26.87735 
0.42    -21.63966 
0.52    -16.08092 
0.62    -10.44081 
0.72     -5.18713 
0.82     -0.80112 
0.92      2.01971 
1.02      3.03214 
1.12      2.32928 
1.22      0.45437 
1.32     -2.08308 
1.42     -4.97704 
1.52     -8.07797 
1.62    -11.16551 
1.72    -13.87420 
1.82    -15.80643 
1.92    -16.77919 
2.02    -16.87216 
2.12    -16.36144 
2.22    -15.55558 
2.32    -14.62509 
2.42    -13.61789 
2.52    -12.56128 
2.62    -11.48797 
2.72    -10.39774 
2.82     -9.28805 
2.92     -8.16476 
3.02     -6.97431 
3.12     -5.73230 
3.22     -4.44130 
3.32     -3.15420 
3.42     -1.90217 
3.52     -0.75737 
3.62      0.25933 
3.72      1.15238 
3.82      1.94098 
3.92      2.74214 
