0.020  -43.01587
0.120  -42.49483
0.220  -41.23149
0.320  -39.22937
0.420  -36.49505
0.520  -33.03772
0.620  -28.86988
0.720  -24.00757
0.820  -18.47151
0.920  -12.28719
1.020   -5.48561
1.120    1.89646
1.220    9.81666
1.320   18.22781
1.420   27.07884
1.520   36.31631
1.620   45.88581
1.720   55.73379
1.820   65.80916
1.920   76.06495
2.020   86.45971
2.120   96.95862
2.220  107.53460
2.320  118.16918
2.420  128.85311
2.520  139.58663
2.620  150.37941
2.720  161.25019
2.820  172.22589
2.920  183.34052
3.020  194.63357
3.120  206.14831
3.220  217.92991
3.320  230.02359
3.420  242.47306
3.520  255.31915
3.620  268.59889
3.720  282.34496
3.820  296.58553
3.920  311.34430
