0.02      1.90113 
0.12      1.39583 
0.22      0.98851 
0.32      0.56038 
0.42      0.16561 
0.52     -0.00215 
0.62     -0.29535 
0.72     -0.94688 
0.82     -1.50405 
0.92     -1.90217 
1.02     -2.19812 
1.12     -2.42350 
1.22     -2.59672 
1.32     -2.72960 
1.42     -2.82772 
1.52     -2.89587 
1.62     -2.93813 
1.72     -2.95795 
1.82     -2.95744 
1.92     -2.93705 
2.02     -2.90050 
2.12     -2.85003 
2.22     -2.78820 
2.32     -2.71534 
2.42     -2.63521 
2.52     -2.54810 
2.62     -2.45442 
2.72     -2.35500 
2.82     -2.25079 
2.92     -2.14178 
3.02     -2.02883 
3.12     -1.91326 
3.22     -1.79351 
3.32     -1.67251 
3.42     -1.55186 
3.52     -1.43365 
3.62     -1.31998 
3.72     -1.21143 
3.82     -1.10903 
3.92     -1.01328 
