0.02     22.33531 
0.12     29.02617 
0.22     32.07763 
0.32     30.59023 
0.42     27.26726 
0.52     22.89628 
0.62     18.09939 
0.72     13.44372 
0.82      9.41767 
0.92      6.10893 
1.02      3.46630 
1.12      1.48801 
1.22      0.26267 
1.32     -0.07081 
1.42     -1.17596 
1.52     -3.52231 
1.62     -6.69400 
1.72    -10.03860 
1.82    -13.15188 
1.92    -15.88623 
2.02    -18.23181 
2.12    -20.21707 
2.22    -21.88874 
2.32    -23.28447 
2.42    -24.45493 
2.52    -25.42812 
2.62    -26.21508 
2.72    -26.79934 
2.82    -27.19931 
2.92    -27.37109 
3.02    -27.34167 
3.12    -27.09069 
3.22    -26.62682 
3.32    -25.95005 
3.42    -25.09781 
3.52    -24.09600 
3.62    -22.95607 
3.72    -21.71519 
3.82    -20.37070 
3.92    -18.91851 
