0.02    -75.74561 
0.12    -77.43376 
0.22    -75.46158 
0.32    -69.27750 
0.42    -57.20007 
0.52    -45.72666 
0.62    -36.12729 
0.72    -28.22925 
0.82    -21.58278 
0.92    -16.08599 
1.02    -12.42118 
1.12    -11.75276 
1.22    -14.41335 
1.32    -19.36766 
1.42    -25.88906 
1.52    -33.92459 
1.62    -42.22787 
1.72    -48.25789 
1.82    -50.57992 
1.92    -49.90321 
2.02    -47.65615 
2.12    -44.79255 
2.22    -41.73108 
2.32    -38.64856 
2.42    -35.57282 
2.52    -32.46462 
2.62    -29.10797 
2.72    -25.43323 
2.82    -21.45096 
2.92    -17.06781 
3.02    -12.61371 
3.12     -8.33661 
3.22     -4.27647 
3.32     -0.71314 
3.42      2.09331 
3.52      5.41908 
3.62      8.23114 
3.72     10.46252 
3.82     12.63834 
3.92     15.19831 
