0.02    -26.40968 
0.12    -25.32381 
0.22    -21.77806 
0.32    -17.41678 
0.42    -12.67361 
0.52     -7.96831 
0.62     -3.68632 
0.72     -0.33688 
0.82      1.64623 
0.92      2.15021 
1.02      1.25516 
1.12     -0.43158 
1.22     -2.57416 
1.32     -4.98183 
1.42     -7.49554 
1.52     -9.81395 
1.62    -11.52089 
1.72    -12.33419 
1.82    -12.38707 
1.92    -12.00249 
2.02    -11.41718 
2.12    -10.69882 
2.22     -9.94818 
2.32     -9.17421 
2.42     -8.43220 
2.52     -7.72581 
2.62     -6.98682 
2.72     -6.30871 
2.82     -5.61124 
2.92     -4.86205 
3.02     -4.05564 
3.12     -3.26540 
3.22     -2.32293 
3.32     -1.52835 
3.42     -0.75279 
3.52     -0.07867 
3.62      0.45674 
3.72      1.01502 
3.82      1.50528 
3.92      2.01171 
