0.02     23.63956 
0.12     23.39286 
0.22     22.58258 
0.32     20.87813 
0.42     18.28195 
0.52     15.06610 
0.62     11.58240 
0.72      8.10217 
0.82      4.97195 
0.92      2.43034 
1.02      0.69832 
1.12      0.00132 
1.22     -0.67418 
1.32     -2.91185 
1.42     -6.71215 
1.52    -11.75757 
1.62    -17.52551 
1.72    -23.43032 
1.82    -28.74100 
1.92    -33.21301 
2.02    -36.90198 
2.12    -39.94991 
2.22    -42.42133 
2.32    -44.40357 
2.42    -45.82857 
2.52    -46.70802 
2.62    -47.18236 
2.72    -47.34002 
2.82    -47.13403 
2.92    -46.69044 
3.02    -45.99492 
3.12    -45.14633 
3.22    -44.16357 
3.32    -42.88971 
3.42    -41.39802 
3.52    -39.76780 
3.62    -38.11141 
3.72    -36.37944 
3.82    -34.48033 
3.92    -32.12973 
