0.02     30.44012 
0.12     30.20017 
0.22     29.60135 
0.32     27.85452 
0.42     24.99891 
0.52     21.32053 
0.62     17.18715 
0.72     12.90065 
0.82      8.78162 
0.92      5.19628 
1.02      2.41360 
1.12      0.59946 
1.22     -0.00632 
1.32     -0.97802 
1.42     -3.70164 
1.52     -8.07108 
1.62    -13.57897 
1.72    -19.52845 
1.82    -25.04848 
1.92    -29.73431 
2.02    -33.62896 
2.12    -36.84059 
2.22    -39.52096 
2.32    -41.75626 
2.42    -43.55822 
2.52    -44.85644 
2.62    -45.71625 
2.72    -46.20253 
2.82    -46.34163 
2.92    -46.15844 
3.02    -45.69765 
3.12    -44.97074 
3.22    -44.00307 
3.32    -42.90164 
3.42    -41.55567 
3.52    -40.02782 
3.62    -38.41723 
3.72    -36.76246 
3.82    -34.85259 
3.92    -32.54619 
