0.02     21.53571 
0.12     25.98143 
0.22     35.72750 
0.32     40.31916 
0.42     39.76393 
0.52     36.64841 
0.62     31.93431 
0.72     26.17803 
0.82     19.93401 
0.92     13.94168 
1.02      8.82304 
1.12      4.80446 
1.22      1.91862 
1.32      0.25979 
1.42     -0.21712 
1.52     -2.24474 
1.62     -6.39205 
1.72    -11.96906 
1.82    -17.78154 
1.92    -23.16364 
2.02    -27.82490 
2.12    -31.77464 
2.22    -35.09122 
2.32    -37.86304 
2.42    -40.17653 
2.52    -42.11442 
2.62    -43.69799 
2.72    -44.86746 
2.82    -45.68014 
2.92    -46.15845 
3.02    -46.27410 
3.12    -46.02995 
3.22    -45.47171 
3.32    -44.55290 
3.42    -43.38667 
3.52    -42.12081 
3.62    -40.56911 
3.72    -38.79558 
3.82    -36.81073 
3.92    -34.70191 
