0.020  -58.47933
0.120  -57.96854
0.220  -56.73042
0.320  -54.76673
0.420  -52.08121
0.520  -48.67922
0.620  -44.56853
0.720  -39.75942
0.820  -34.26585
0.920  -28.10569
1.020  -21.30174
1.120  -13.88276
1.220   -5.88361
1.320    2.65463
1.420   11.68547
1.520   21.15852
1.620   31.02155
1.720   41.22252
1.820   51.71140
1.920   62.44157
2.020   73.37070
2.120   84.46116
2.220   95.68037
2.320  107.00129
2.420  118.40315
2.520  129.87249
2.620  141.40419
2.720  153.00252
2.820  164.68172
2.920  176.46607
3.020  188.38925
3.120  200.49294
3.220  212.82458
3.320  225.43479
3.420  238.37434
3.520  251.69147
3.620  265.42956
3.720  279.62574
3.820  294.31024
3.920  309.50671
