0.02     23.70879 
0.12     28.01933 
0.22     34.99562 
0.32     43.20854 
0.42     48.33211 
0.52     50.62463 
0.62     51.04239 
0.72     49.98238 
0.82     47.48398 
0.92     43.50736 
1.02     37.93588 
1.12     30.83305 
1.22     22.67774 
1.32     14.57978 
1.42      7.75919 
1.52      2.98129 
1.62      0.46805 
1.72     -0.12007 
1.82     -1.85811 
1.92     -5.49228 
2.02    -10.35910 
2.12    -15.55623 
2.22    -20.42151 
2.32    -24.65449 
2.42    -28.21269 
2.52    -31.19263 
2.62    -33.68916 
2.72    -35.80821 
2.82    -37.62043 
2.92    -39.13598 
3.02    -40.37769 
3.12    -41.35865 
3.22    -42.02208 
3.32    -42.35009 
3.42    -42.19190 
3.52    -41.62004 
3.62    -40.29081 
3.72    -38.62267 
3.82    -36.77866 
3.92    -35.29797 
