0.020  -40.36335
0.120  -39.95535
0.220  -38.96486
0.320  -37.39424
0.420  -35.24743
0.520  -32.53040
0.620  -29.25173
0.720  -25.42307
0.820  -21.05951
0.920  -16.17940
1.020  -10.80346
1.120   -4.95337
1.220    1.35012
1.320    8.08880
1.420   15.24779
1.520   22.81555
1.620   30.78301
1.720   39.14247
1.820   47.88657
1.920   57.00740
2.020   66.49609
2.120   76.34254
2.220   86.53557
2.320   97.06319
2.420  107.91312
2.520  119.07339
2.620  130.53315
2.720  142.28351
2.820  154.31844
2.920  166.63560
3.020  179.23718
3.120  192.13043
3.220  205.32794
3.320  218.84760
3.420  232.71199
3.520  246.94744
3.620  261.58254
3.720  276.64639
3.820  292.16665
3.920  308.16770
