0.02     -3.51908 
0.12     -3.47302 
0.22     -3.57050 
0.32     -3.77801 
0.42     -4.13942 
0.52     -4.68208 
0.62     -5.22788 
0.72     -5.41822 
0.82     -5.23293 
0.92     -4.94218 
1.02     -4.61830 
1.12     -4.28322 
1.22     -3.94513 
1.32     -3.60984 
1.42     -3.27962 
1.52     -2.96779 
1.62     -2.67067 
1.72     -2.39145 
1.82     -2.11739 
1.92     -1.87149 
2.02     -1.62868 
2.12     -1.40390 
2.22     -1.19703 
2.32     -1.00712 
2.42     -0.83487 
2.52     -0.67776 
2.62     -0.53439 
2.72     -0.40500 
2.82     -0.28748 
2.92     -0.18163 
3.02     -0.08547 
3.12     -0.00005 
3.22      0.07425 
3.32      0.14103 
3.42      0.19761 
3.52      0.24583 
3.62      0.28680 
3.72      0.32098 
3.82      0.34940 
3.92      0.37387 
