0.020  -57.04159
0.120  -56.55710
0.220  -55.38041
0.320  -53.51396
0.420  -50.96116
0.520  -47.72759
0.620  -43.82072
0.720  -39.25103
0.820  -34.03227
0.920  -28.18264
1.020  -21.72525
1.120  -14.68840
1.220   -7.10562
1.320    0.98515
1.420    9.54282
1.520   18.52494
1.620   27.88947
1.720   37.59614
1.820   47.60734
1.920   57.88857
2.020   68.40846
2.120   79.13872
2.220   90.05433
2.320  101.13387
2.420  112.36028
2.520  123.72176
2.620  135.21280
2.720  146.83516
2.820  158.59855
2.920  170.52093
3.020  182.62827
3.120  194.95369
3.220  207.53605
3.320  220.41790
3.420  233.64325
3.520  247.25515
3.620  261.29356
3.720  275.79366
3.820  290.78481
3.920  306.29025
