0.02    -16.76161 
0.12    -16.87463 
0.22    -16.95669 
0.32    -17.31726 
0.42    -17.86216 
0.52    -18.53639 
0.62    -19.40975 
0.72    -20.51978 
0.82    -21.82367 
0.92    -23.02131 
1.02    -23.65124 
1.12    -23.35521 
1.22    -22.24423 
1.32    -20.76491 
1.42    -19.17056 
1.52    -17.57852 
1.62    -16.04236 
1.72    -14.54879 
1.82    -13.10479 
1.92    -11.72264 
2.02    -10.38074 
2.12     -9.09581 
2.22     -7.84191 
2.32     -6.63658 
2.42     -5.51540 
2.52     -4.38569 
2.62     -3.36943 
2.72     -2.42331 
2.82     -1.57113 
2.92     -0.72561 
3.02     -0.05646 
3.12      0.56342 
3.22      1.14333 
3.32      1.60844 
3.42      2.03843 
3.52      2.38385 
3.62      2.69235 
3.72      2.92475 
3.82      3.09386 
3.92      3.18245 
