0.02     11.73961 
0.12     11.53603 
0.22     12.94380 
0.32     13.28259 
0.42     12.04344 
0.52      9.56996 
0.62      6.64333 
0.72      4.09476 
0.82      2.16968 
0.92      0.80182 
1.02      0.06675 
1.12     -0.18355 
1.22     -1.14553 
1.32     -2.41257 
1.42     -3.53065 
1.52     -4.40991 
1.62     -5.08503 
1.72     -5.60804 
1.82     -6.02242 
1.92     -6.36714 
2.02     -6.65920 
2.12     -6.90851 
2.22     -7.11333 
2.32     -7.25905 
2.42     -7.36781 
2.52     -7.41529 
2.62     -7.41517 
2.72     -7.36152 
2.82     -7.26869 
2.92     -7.12719 
3.02     -6.95411 
3.12     -6.75338 
3.22     -6.52879 
3.32     -6.26495 
3.42     -5.99767 
3.52     -5.69501 
3.62     -5.37705 
3.72     -5.03285 
3.82     -4.67726 
3.92     -4.31507 
