0.020  -57.47759
0.120  -57.00760
0.220  -55.86690
0.320  -54.05720
0.420  -51.58148
0.520  -48.44435
0.620  -44.65250
0.720  -40.21525
0.820  -35.14524
0.920  -29.45922
1.020  -23.17877
1.120  -16.33034
1.220   -8.94513
1.320   -1.05804
1.420    7.29397
1.520   16.07373
1.620   25.24546
1.720   34.77582
1.820   44.63423
1.920   54.79259
2.020   65.22485
2.120   75.90660
2.220   86.81502
2.320   97.92921
2.420  109.23098
2.520  120.70581
2.620  132.34410
2.720  144.14228
2.820  156.10391
2.920  168.24029
3.020  180.57077
3.120  193.12237
3.220  205.92876
3.320  219.02866
3.420  232.46369
3.520  246.27599
3.620  260.50577
3.720  275.18923
3.820  290.35706
3.920  306.03356
