0.02     21.47356 
0.12     23.18989 
0.22     27.33029 
0.32     28.67647 
0.42     27.70978 
0.52     25.04417 
0.62     21.05848 
0.72     16.32002 
0.82     11.62091 
0.92      7.56568 
1.02      4.37489 
1.12      2.02470 
1.22      0.52203 
1.32     -0.00089 
1.42     -0.64632 
1.52     -2.45303 
1.62     -5.11177 
1.72     -7.97220 
1.82    -10.59297 
1.92    -12.84033 
2.02    -14.72567 
2.12    -16.29368 
2.22    -17.60591 
2.32    -18.71752 
2.42    -19.66726 
2.52    -20.47369 
2.62    -21.14241 
2.72    -21.64840 
2.82    -22.01891 
2.92    -22.20092 
3.02    -22.21866 
3.12    -22.03404 
3.22    -21.67140 
3.32    -21.13294 
3.42    -20.43955 
3.52    -19.61518 
3.62    -18.68893 
3.72    -17.67402 
3.82    -16.56546 
3.92    -15.34729 
