0.02      2.18481 
0.12      1.58633 
0.22      1.12522 
0.32      0.67229 
0.42      0.23884 
0.52      0.00213 
0.62     -0.23440 
0.72     -1.07885 
0.82     -2.29998 
0.92     -3.38151 
1.02     -4.16841 
1.12     -4.73007 
1.22     -5.14649 
1.32     -5.46477 
1.42     -5.71331 
1.52     -5.90566 
1.62     -6.05016 
1.72     -6.15231 
1.82     -6.21305 
1.92     -6.23535 
2.02     -6.21865 
2.12     -6.16787 
2.22     -6.08540 
2.32     -5.97788 
2.42     -5.83510 
2.52     -5.67517 
2.62     -5.49969 
2.72     -5.31115 
2.82     -5.10213 
2.92     -4.88486 
3.02     -4.65618 
3.12     -4.41914 
3.22     -4.17537 
3.32     -3.91960 
3.42     -3.66330 
3.52     -3.40270 
3.62     -3.13786 
3.72     -2.87968 
3.82     -2.63053 
3.92     -2.38653 
