0.02    -29.50290 
0.12    -28.10747 
0.22    -24.58450 
0.32    -20.28965 
0.42    -15.52386 
0.52    -10.55074 
0.62     -5.79649 
0.72     -1.66722 
0.82      1.35483 
0.92      2.88234 
1.02      2.78329 
1.12      1.43304 
1.22     -0.60557 
1.32     -3.00954 
1.42     -5.62606 
1.52     -8.30757 
1.62    -10.72696 
1.72    -12.49017 
1.82    -13.35742 
1.92    -13.44566 
2.02    -13.08610 
2.12    -12.47989 
2.22    -11.75586 
2.32    -10.98634 
2.42    -10.13552 
2.52     -9.33362 
2.62     -8.50047 
2.72     -7.68969 
2.82     -6.88671 
2.92     -5.99251 
3.02     -5.05970 
3.12     -4.11204 
3.22     -3.10372 
3.32     -2.13426 
3.42     -1.18424 
3.52     -0.30691 
3.62      0.43268 
3.72      1.03773 
3.82      1.64689 
3.92      2.25470 
