0.02    -38.73942 
0.12    -37.44794 
0.22    -32.22194 
0.32    -24.93934 
0.42    -18.26238 
0.52    -12.58938 
0.62     -8.14992 
0.72     -5.32830 
0.82     -4.22315 
0.92     -4.55403 
1.02     -5.83777 
1.12     -7.76858 
1.22    -10.14723 
1.32    -12.89014 
1.42    -15.78167 
1.52    -18.41617 
1.62    -20.29110 
1.72    -21.08924 
1.82    -20.93445 
1.92    -20.15308 
2.02    -19.01402 
2.12    -17.69271 
2.22    -16.29744 
2.32    -14.89831 
2.42    -13.52433 
2.52    -12.17666 
2.62    -10.84490 
2.72     -9.55270 
2.82     -8.24861 
2.92     -6.93709 
3.02     -5.61409 
3.12     -4.29837 
3.22     -3.00497 
3.32     -1.76895 
3.42     -0.63048 
3.52      0.39082 
3.62      1.28145 
3.72      2.05652 
3.82      2.74216 
3.92      3.41424 
