0.02     20.39616 
0.12     23.10096 
0.22     31.81376 
0.32     44.00553 
0.42     53.72249 
0.52     58.19362 
0.62     59.57391 
0.72     59.11517 
0.82     57.30831 
0.92     54.28799 
1.02     49.92062 
1.12     43.91765 
1.22     35.98784 
1.32     26.35785 
1.42     16.30630 
1.52      7.81810 
1.62      2.35592 
1.72      0.10279 
1.82     -0.75389 
1.92     -4.11677 
2.02     -9.63163 
2.12    -15.98951 
2.22    -21.98048 
2.32    -27.02784 
2.42    -31.10622 
2.52    -34.40988 
2.62    -37.16218 
2.72    -39.54228 
2.82    -41.66791 
2.92    -43.58695 
3.02    -45.33283 
3.12    -46.77546 
3.22    -47.92979 
3.32    -48.60705 
3.42    -48.74451 
3.52    -47.99455 
3.62    -46.41394 
3.72    -44.32308 
3.82    -42.30319 
3.92    -41.26716 
