0.02     20.49865 
0.12     20.88166 
0.22     19.70967 
0.32     17.63029 
0.42     14.94839 
0.52     11.99439 
0.62      9.07903 
0.72      6.34859 
0.82      3.97288 
0.92      2.01908 
1.02      0.63287 
1.12      0.00820 
1.22     -0.45352 
1.32     -2.13542 
1.42     -4.94658 
1.52     -8.23912 
1.62    -11.43652 
1.72    -14.23511 
1.82    -16.59758 
1.92    -18.58040 
2.02    -20.25689 
2.12    -21.64886 
2.22    -22.82311 
2.32    -23.82275 
2.42    -24.65627 
2.52    -25.31182 
2.62    -25.78441 
2.72    -26.04457 
2.82    -26.10595 
2.92    -25.94893 
3.02    -25.58233 
3.12    -25.02026 
3.22    -24.31367 
3.32    -23.47923 
3.42    -22.53620 
3.52    -21.50100 
3.62    -20.39206 
3.72    -19.20985 
3.82    -17.96689 
3.92    -16.55195 
