0.02      6.14115 
0.12      5.64736 
0.22      4.45443 
0.32      3.17324 
0.42      2.01517 
0.52      1.01965 
0.62      0.27056 
0.72     -0.00582 
0.82     -0.56169 
0.92     -2.06330 
1.02     -3.95865 
1.12     -5.54587 
1.22     -6.73077 
1.32     -7.59422 
1.42     -8.21750 
1.52     -8.69351 
1.62     -9.08086 
1.72     -9.39415 
1.82     -9.64737 
1.92     -9.84328 
2.02     -9.97738 
2.12    -10.05018 
2.22    -10.06486 
2.32    -10.01350 
2.42     -9.90149 
2.52     -9.74643 
2.62     -9.54405 
2.72     -9.29138 
2.82     -9.01420 
2.92     -8.70318 
3.02     -8.36812 
3.12     -8.00670 
3.22     -7.62117 
3.32     -7.21557 
3.42     -6.79818 
3.52     -6.35244 
3.62     -5.89629 
3.72     -5.44042 
3.82     -4.99166 
3.92     -4.56523 
