0.020  -22.08411
0.120  -21.72178
0.220  -20.84352
0.320  -19.45413
0.420  -17.56108
0.520  -15.17435
0.620  -12.30581
0.720   -8.96837
0.820   -5.17490
0.920   -0.93737
1.020    3.73390
1.120    8.83046
1.220   14.34585
1.320   20.27544
1.420   26.61610
1.520   33.36570
1.620   40.52259
1.720   48.08501
1.820   56.05076
1.920   64.41688
2.020   73.17961
2.120   82.33432
2.220   91.87567
2.320  101.79778
2.420  112.09452
2.520  122.75981
2.620  133.78807
2.720  145.17464
2.820  156.91627
2.920  169.01157
3.020  181.46148
3.120  194.26958
3.220  207.44236
3.320  220.98920
3.420  234.92224
3.520  249.25594
3.620  264.00638
3.720  279.19035
3.820  294.82435
3.920  310.92335
