   59    29.329   -28.564984963  8243.013112269   133.590735141     0.045811449     0.078181887     0.001346527     0.002336301    331    -0.000102218      7     143.571     121.277 / 140.586
   60    29.829   -28.565093724  8242.967181226   133.590733100     0.046484709     0.079349968     0.001297878     0.002252720    336    -0.000095007      7     145.500     121.680 / 140.586
   61    30.329   -28.565194805  8242.922942098   133.590731206     0.047133645     0.080476259     0.001250932     0.002172006    341    -0.000088296      7     147.413     121.359 / 140.699
   62    30.829   -28.565288740  8242.880333289   133.590729449     0.047759109     0.081562195     0.001205634     0.002094071    346    -0.000082051      7     149.276     121.422 / 140.699
   63    31.329   -28.565376025  8242.839295389   133.590727818     0.048361923     0.082609165     0.001161930     0.002018826    351    -0.000076241      7     151.490     121.309 / 140.699
   64    31.829   -28.565457123  8242.799771104   133.590726306     0.048942885     0.083618513     0.001119766     0.001946187    356    -0.000070835      7     153.450     121.582 / 140.699
   65    32.329   -28.565532465  8242.761705180   133.590724903     0.049502765     0.084591543     0.001079092     0.001876070    361    -0.000065807      7     155.441     121.379 / 140.699
   66    32.829   -28.565602453  8242.725044340   133.590723602     0.050042308     0.085529516     0.001039858     0.001808394    366    -0.000061130      7     157.210     121.719 / 140.699
   67    33.329   -28.565667463  8242.689737211   133.590722396     0.050562234     0.086433652     0.001002016     0.001743080    371    -0.000056782      7     159.167     121.496 / 140.699
   68    33.829   -28.565727843  8242.655734261   133.590721278     0.051063239     0.087305133     0.000965518     0.001680052    376    -0.000052738      7     161.044     121.430 / 140.699
   69    34.329   -28.565783919  8242.622987738   133.590720242     0.051545996     0.088145101     0.000930320     0.001619236    381    -0.000048979      7     163.206     121.117 / 140.773
   70    34.829   -28.565835993  8242.591451605   133.590719282     0.052011153     0.088954662     0.000896378     0.001560557    386    -0.000045484      7     165.129     121.535 / 140.773
   71    35.329   -28.565884347  8242.561081484   133.590718393     0.052459339     0.089734885     0.000863648     0.001503946    391    -0.000042236      7     167.135     122.113 / 140.773
   72    35.829   -28.565929244  8242.531834596   133.590717569     0.052891161     0.090486805     0.000832089     0.001449334    396    -0.000039217      7     168.901     121.328 / 140.773
   73    36.329   -28.565970928  8242.503669708   133.590716805     0.053307203     0.091211419     0.000801661     0.001396655    401    -0.000036411      7     170.912     121.059 / 140.773
   74    36.829   -28.566009626  8242.476547076   133.590716099     0.053708031     0.091909695     0.000772325     0.001345844    406    -0.000033804      7     172.696     121.383 / 140.773
   75    37.329   -28.566045549  8242.450428395   133.590715445     0.054094191     0.092582567     0.000744044     0.001296837    411    -0.000031382      7     174.613     121.594 / 140.773
   76    37.829   -28.566078895  8242.425276748   133.590714839     0.054466211     0.093230937     0.000716780     0.001249574    416    -0.000029131      7     176.504     121.348 / 140.773
   77    38.329   -28.566109847  8242.401056558   133.590714279     0.054824599     0.093855677     0.000690499     0.001203996    421    -0.000027041      7     178.339     121.988 / 140.816
