   36    17.823   -28.801173092 23181.353370913   168.358633107     0.120203668     0.192176954     0.002129645     0.003487390    248    -0.000238803      6     791.235     702.191 / 863.172
   37    18.323   -28.801461449 23181.262603940   168.358856342     0.121276826     0.192860660     0.002069979     0.003391773    255    -0.000225764      6     806.495     702.191 / 863.172
   38    18.823   -28.801734946 23181.174470907   168.359073280     0.122320046     0.193538091     0.002011879     0.003298444    262    -0.000213402      6     822.698     702.191 / 863.172
   39    19.323   -28.801994329 23181.088900264   168.359284089     0.123334105     0.194208561     0.001955298     0.003207374    269    -0.000201683      6     838.534     702.191 / 863.172
   40    19.823   -28.802240310 23181.005821920   168.359488930     0.124319756     0.194871458     0.001900196     0.003118531    276    -0.000190578      6     855.342     718.898 / 863.172
   41    20.323   -28.802473565 23180.925167296   168.359687964     0.125277734     0.195526234     0.001846532     0.003031880    283    -0.000180056      6     870.369     705.250 / 863.172
   42    20.823   -28.802694742 23180.846869358   168.359881343     0.126208753     0.196172404     0.001794273     0.002947386    290    -0.000170089      6     886.928     705.250 / 863.316
   43    21.323   -28.802904455 23180.770862624   168.360069219     0.127113511     0.196809541     0.001743384     0.002865012    297    -0.000160650      6     903.823     705.250 / 863.316
   44    21.823   -28.803103289 23180.697083173   168.360251739     0.127992690     0.197437272     0.001693833     0.002784718    304    -0.000151713      6     919.236     705.250 / 863.316
   45    22.323   -28.803291803 23180.625468638   168.360429046     0.128846958     0.198055272     0.001645590     0.002706468    311    -0.000143253      6     937.284     705.238 / 863.316
   46    22.823   -28.803470187 23180.555623806   168.360428008     0.129663641     0.198662553     0.001606852     0.002627013    317    -0.000135306      6     951.412     705.191 / 863.316
   47    23.323   -28.803639441 23180.487910533   168.360427020     0.130461099     0.199258282     0.001565910     0.002550968    323    -0.000127774      6     966.808     703.078 / 863.316
   48    23.823   -28.803799998 23180.422238875   168.360426086     0.131238274     0.199843045     0.001524263     0.002477685    329    -0.000120640      6     980.524     703.078 / 863.316
   49    24.323   -28.803952286 23180.358532853   168.360425208     0.131994827     0.200417033     0.001482664     0.002406777    335    -0.000113886      6     995.490     720.422 / 863.316
   50    24.823   -28.804096719 23180.296725135   168.360424385     0.132730782     0.200980280     0.001441520     0.002338009    341    -0.000107495      6    1009.959     705.844 / 863.340
   51    25.323   -28.804233697 23180.236754167   168.360423616     0.133446361     0.201532766     0.001401057     0.002271229    347    -0.000101449      6    1024.905     703.078 / 863.473
   52    25.823   -28.804363602 23180.178562531   168.360422899     0.134141900     0.202074458     0.001361404     0.002206328    353    -0.000095731      6    1039.101     703.078 / 863.473
   53    26.323   -28.804486797 23180.122095957   168.360422230     0.134817796     0.202605332     0.001322634     0.002143227    359    -0.000090325      6    1052.788     703.078 / 863.473
   54    26.823   -28.804603630 23180.067302701   168.360421607     0.135474483     0.203125379     0.001284788     0.002081860    365    -0.000085215      6    1066.540     703.078 / 863.473
   55    27.323   -28.804714432 23180.014133127   168.360421028     0.136112416     0.203634605     0.001247882     0.002022171    371    -0.000080385      6    1081.101     703.078 / 863.473
   56    27.823   -28.804819515 23179.962539439   168.360420490     0.136732059     0.204133036     0.001211922     0.001964110    377    -0.000075821      6    1095.287     703.078 / 863.473
   57    28.323   -28.804919179 23179.912475472   168.360419991     0.137333877     0.204620715     0.001176905     0.001907633    383    -0.000071509      6    1109.462     706.496 / 863.629
   58    28.823   -28.805013707 23179.863896559   168.360419529     0.137918335     0.205097701     0.001142820     0.001852697    389    -0.000067436      6    1123.466     719.824 / 863.629
