 25 32   0.2749095E-02 26 32  -0.4698179E+00 30 32   0.1409530E-01
 28 34  -0.4719495E+00 31 34   0.2328943E-01 32 34  -0.3633411E-01
 30 36  -0.4739245E+00 34 36  -0.4156742E-01 31 37  -0.4751299E+00
 32 37   0.8623605E-14 36 37  -0.3305006E-01 31 38   0.1461640E-02
 32 38  -0.4788470E+00 36 38   0.1017507E-01 34 40  -0.4800649E+00
 37 40   0.1688366E-01 38 40  -0.2626098E-01 36 42  -0.4812666E+00
 40 42  -0.3055908E-01 37 43  -0.4820228E+00 38 43  -0.6888594E-14
 42 43  -0.2465042E-01 37 44   0.8683607E-03 38 44  -0.4843443E+00
 42 44   0.7670041E-02 40 46  -0.4851053E+00 43 46   0.1279464E-01
 44 46  -0.1986087E-01 42 48  -0.4858896E+00 46 48  -0.2340649E-01
 43 49  -0.4863946E+00 44 49   0.6526575E-14 48 49  -0.1908901E-01
 43 50   0.5574147E-03 44 50  -0.4879423E+00 48 50   0.5980372E-02
 46 52  -0.4884494E+00 49 52   0.1002752E-01 50 52  -0.1554373E-01
 48 54  -0.4889891E+00 52 54  -0.1849922E-01 49 55  -0.4893427E+00
 50 55  -0.9187248E-14 54 55  -0.1521750E-01 49 56   0.3788853E-03
 50 56  -0.4904265E+00 54 56   0.4789811E-02 52 58  -0.4907812E+00
 55 58   0.8068901E-02 56 58  -0.1249498E-01 54 60  -0.4911683E+00
 58 60  -0.1498737E-01 55 61  -0.4914256E+00 56 61   0.5713190E-14
 60 61  -0.1241461E-01 55 62   0.2691403E-03 56 62  -0.4922141E+00
 60 62   0.3920652E-02 58 64  -0.4924719E+00 61 64   0.6632205E-02
 62 64  -0.1026244E-01 60 66  -0.4927588E+00 64 66  -0.1238808E-01
 61 67  -0.4929518E+00 62 67  -0.4924107E-14 66 67  -0.1032041E-01
 61 68   0.1979965E-03 62 68  -0.4935434E+00 66 68   0.3267342E-02
 64 70  -0.4937366E+00 67 70   0.5547360E-02 68 70  -0.8578826E-02
 66 72  -0.4939551E+00 70 72  -0.1041059E-01 67 73  -0.4941035E+00
 68 73   0.1859426E-13 72 73  -0.8714650E-02 67 74   0.1498692E-03
 68 74  -0.4945588E+00 72 74   0.2764160E-02 70 76  -0.4947074E+00
 73 76   0.4708264E-02 74 76  -0.7277898E-02 72 78  -0.4948776E+00
 76 78  -0.8871336E-02 73 79  -0.4949942E+00 74 79  -0.7877247E-14
 78 79  -0.7456455E-02 73 80   0.1161552E-03 74 80  -0.4953521E+00
 78 80   0.2368539E-02 76 82  -0.4954687E+00 79 82   0.4045978E-02
 80 82  -0.6251901E-02
  7  7   0.3258741E+00  9  9   0.4769230E+00  7 11   0.1302410E+00
 11 11   0.3347594E+00  9 13   0.5241115E-02 13 13   0.2276172E+00
  9 14   0.1854678E+00 13 14  -0.6819832E-01 14 14   0.3009440E+00
  7 16   0.2266470E+00 11 16   0.1584670E+00 16 16   0.3735107E+00
  9 18   0.1950917E+00 13 18   0.1206436E+00 14 18  -0.5173713E-02
 18 18   0.3727438E+00  7 19  -0.3896108E-01 11 19   0.1380273E+00
 16 19  -0.4289229E-01 19 19   0.3585488E+00  7 20   0.1325250E+00
 11 20  -0.3731229E-01 16 20   0.1014552E+00 19 20  -0.1872639E-01
